,Metadata_broad_sample,mean_average_precision,nlog10pvalue,q_value,nlog10qvalue,above_p_threshold,above_q_threshold
18,BRD-K17953061-001-05-1,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
19,BRD-K19477839-001-10-9,0.3218253968253968,0.8263603,0.1657284961806403,0.7806028104100305,False,False
20,BRD-K19871656-001-01-3,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
21,BRD-K20290250-001-03-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
22,BRD-K21728777-001-03-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
23,BRD-K23383398-001-08-1,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
24,BRD-K24600306-003-02-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
25,BRD-K24696047-001-03-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
26,BRD-K25433859-003-03-1,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
27,BRD-K25611237-001-09-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
28,BRD-K28936863-051-14-0,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
29,BRD-K30707190-001-06-9,0.553587962962963,1.6622775,0.026468743091902218,1.5772666813360379,True,True
30,BRD-K32730239-001-03-9,0.17285857524828113,0.32097423,0.49976958091868906,0.30123018126518425,False,False
31,BRD-K33818169-003-04-6,0.6371031746031746,1.8909614,0.016526582916932445,1.7818169331030833,True,True
32,BRD-K36234266-001-10-6,0.16063450438450436,0.28186625,0.5344333770600233,0.27210642661721,False,False
33,BRD-K37379014-001-02-0,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
34,BRD-K38627885-001-01-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
35,BRD-K39520573-001-01-2,0.6317460317460317,1.8623896,0.017401816743150562,1.7594054091692302,True,True
36,BRD-K39974922-001-05-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
37,BRD-K44227013-001-15-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
38,BRD-K45909031-001-03-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
39,BRD-K49669041-001-10-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
40,BRD-K50055394-001-04-9,0.9097222222222222,2.890479,0.001962959857152428,2.707088581701802,True,True
41,BRD-K53665955-001-05-9,0.8888888888888888,2.8592446,0.002074181044008583,2.6831533390837317,True,True
42,BRD-K53972329-001-12-9,0.7375,2.328438,0.006212916855207261,2.206704458324162,True,True
43,BRD-K54759182-003-09-8,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
44,BRD-K54955827-001-03-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
45,BRD-K56301217-001-02-5,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
46,BRD-K56932272-001-02-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
47,BRD-K57080016-001-19-1,0.7833333333333333,2.5439065,0.003897553860125217,2.409207874601326,True,True
48,BRD-K60130390-001-02-1,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
49,BRD-K61397605-001-04-2,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
50,BRD-K61688984-001-04-5,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
51,BRD-K62391742-001-19-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
52,BRD-K63631219-001-01-6,0.1364727475253791,0.19321212,0.6480975231427825,0.1883596383022533,False,False
53,BRD-K64881305-001-07-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
54,BRD-K66401437-001-03-3,0.825,2.606376,0.0034273086258998285,2.465046786001926,True,True
55,BRD-K66430217-001-05-9,0.4806277056277056,1.4200073,0.044436970991747725,1.3522555520354662,True,True
56,BRD-K67578145-001-13-9,0.8551587301587302,2.7797942,0.0024497312623396757,2.610881555506647,True,True
57,BRD-K67772619-001-06-9,0.9513888888888888,3.1026118,0.001292016463015567,2.888731952477727,True,True
58,BRD-K68756823-001-12-9,0.8208333333333333,2.7023652,0.0027905984825338237,2.554302646264578,True,True
59,BRD-K69023402-001-03-3,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
60,BRD-K70446295-001-04-9,0.9041666666666667,3.059037,0.0013782584880429663,2.8606693242258956,True,True
61,BRD-K70578146-001-13-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
62,BRD-K70642949-001-06-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
63,BRD-K72898849-001-03-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
64,BRD-K72951360-001-02-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
65,BRD-K73397362-001-09-9,0.9513888888888888,3.1026118,0.001292016463015567,2.888731952477727,True,True
66,BRD-K73982490-001-04-9,0.20963027713027713,0.41106975,0.4109167246257558,0.3862461822600017,False,False
67,BRD-K75009076-001-04-9,0.8645833333333334,2.9492035,0.0017442592371512075,2.758388968430128,True,True
68,BRD-K76908866-001-08-9,0.9791666666666666,3.1906574,0.001137666472726885,2.9439850404758765,True,True
69,BRD-K82164249-001-03-5,0.6419642857142858,1.918278,0.015744012982948967,1.802884560781333,True,True
70,BRD-K82941592-238-06-9,0.6033459595959596,1.7942247,0.02007637405768037,1.6973147212549182,True,True
71,BRD-K83192048-050-01-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
72,BRD-K83607951-001-04-9,0.8430555555555556,2.7531805,0.0025625380822607586,2.5913296717731407,True,True
73,BRD-K84937637-001-21-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
74,BRD-K85606544-001-07-5,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
75,BRD-K85776940-001-01-9,0.5069444444444444,1.5098463,0.03660855545221191,1.436417407734438,True,True
76,BRD-K86118762-001-05-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
77,BRD-K86718786-001-03-9,0.34993174180480685,0.8756945,0.14978144131600857,0.8245419946029188,False,False
78,BRD-K87632963-001-05-9,0.9583333333333333,3.1594229,0.0011763695675774284,2.9294562191225917,True,True
79,BRD-K88677950-001-04-9,0.7662698412698412,2.4525805,0.004737914866531518,2.3244127471860185,True,True
80,BRD-K91900765-001-09-9,0.5596959617180206,1.6533823,0.026656242460012435,1.5742010699969486,True,True
81,BRD-K93942811-001-03-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
82,BRD-K94455792-001-01-8,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
83,BRD-K97452254-001-02-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
84,BRD-K98203492-001-06-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
85,BRD-K98251413-001-07-9,0.3472961016439277,0.92685467,0.13482199156586128,0.870239261830994,False,False
86,BRD-K99092662-001-02-9,0.1604919640174217,0.2857948,0.5344333770600233,0.27210642661721,False,False
87,BRD-K99113996-001-02-0,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
88,BRD-K99433989-001-02-9,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
89,BRD-M87138257-003-01-1,1.0,3.221892,0.0010798921342939137,2.966619622124585,True,True
